"party_id","party_size","is_callahead","section_preferences","table_status_created","table_status_seated","table_status_done"
5293,,FALSE,"{0}",1473117868246,1473117868247,1473118750090
5294,,FALSE,"{0}",1473117869497,1473117869498,1473118747674
5295,,FALSE,"{0}",1473117871146,1473117871146,1473286994488
5296,,FALSE,"{0}",1473117881633,1473117881633,1473286941519
5299,,FALSE,"{0}",1473117955133,1473117955133,1473286990573
5300,2,FALSE,"{3}",1473120010955,,1473120195890
5301,2,FALSE,"{0}",1473118290317,1473118603080,1473269950533
5303,2,FALSE,"{0}",1473118333116,1473118464670,1473202822898
5304,4,FALSE,"{0}",1473118767507,1473118767507,1473286943838
5305,,FALSE,"{0}",1473118210835,1473118210835,1473286940452
5306,,FALSE,"{0}",1473118218566,1473118218567,1473286937500
5309,3,FALSE,"{3}",1473119084470,,1473119281279
5311,,FALSE,"{0}",1473118594440,1473118594440,1473215484099
5313,,FALSE,"{0}",1473118723956,1473118723956,1473215441131
5315,,FALSE,"{0}",1473118768469,1473118768469,1473118771644
5317,2,FALSE,"{3}",1473119062268,,1473119286780
5318,,FALSE,"{0}",1473118903501,1473118903501,1473370022337
5319,,FALSE,"{0}",1473118913653,1473118913653,1473119254952
5325,6,FALSE,"{2}",1473119555594,1473119732409,1473270162662
5326,,FALSE,"{0}",1473119543284,1473119543285,1473286996354
5328,4,FALSE,"{3}",1473119869920,,1473120124151
5330,3,FALSE,"{3}",1473120219251,,1473120271154
5333,,FALSE,"{0}",1473120756671,1473120756671,1473215435810
5334,,FALSE,"{0}",1473120760980,1473120760980,1473215482296
5335,,FALSE,"{0}",1473120785331,1473120785331,1473215432579
5337,,FALSE,"{0}",1473120958044,1473120958044,1473215489879
5338,,FALSE,"{0}",1473121004829,1473121004829,1473199680851
5339,,FALSE,"{0}",1473121085384,1473121085384,1473199693566
5340,,FALSE,"{0}",1473121093966,1473121093966,1473199760887
5341,,FALSE,"{0}",1473121099666,1473121099666,1473199762256
5342,,FALSE,"{0}",1473121110850,1473121110850,1473199765456
5343,,FALSE,"{0}",1473121112300,1473121112300,1473199763788
5344,,FALSE,"{0}",1473121113849,1473121113849,1473199773172
5345,,FALSE,"{0}",1473121559977,1473121559978,1473199729403
5346,,FALSE,"{0}",1473121561376,1473121561376,1473199727753
5348,,FALSE,"{0}",1473121950025,1473121950025,1473122354810
5349,,FALSE,"{0}",1473122974001,1473122974001,1473199782240
5350,,FALSE,"{0}",1473123311154,1473123311154,1473199712270
5357,8,FALSE,"{0}",1473202602351,,1473203081621
5361,5,FALSE,"{2}",1473203214350,,1473203476335
5365,,FALSE,"{0}",1473198003549,1473198003549,1473198063683
5368,4,FALSE,"{0}",1473201451187,,1473201857498
5372,,FALSE,"{0}",1473199697657,1473199697657,1473199753069
5373,,FALSE,"{0}",1473199787209,1473199787209,1473205973071
5374,,FALSE,"{0}",1473199789712,1473199789712,1473204781859
5376,,FALSE,"{0}",1473200152479,1473200152480,1473200208498
5377,,FALSE,"{0}",1473200210716,1473200210716,1473203173686
5378,4,FALSE,"{2}",1473201865251,,1473202115511
5379,4,FALSE,"{0}",1473203136414,,1473203576992
5380,,FALSE,"{0}",1473200789944,1473200789944,1473200844077
5381,,FALSE,"{0}",1473200822648,1473200822648,1473259785003
5382,3,FALSE,"{0}",1473200966509,1473201014891,1473269840361
5383,,FALSE,"{0}",1473200991253,1473200991253,1473203426384
5385,2,FALSE,"{2}",1473203686444,1473203772694,1473269958499
5386,,FALSE,"{0}",1473201111296,1473201111297,1473204757707
5387,,FALSE,"{0}",1473201203302,1473201203302,1473259783753
5388,2,FALSE,"{2}",1473202284245,1473202822910,1473269987994
5390,2,FALSE,"{0}",1473203585194,1473203779821,1473269983161
5391,4,FALSE,"{0}",1473201641901,,1473202263718
5392,2,FALSE,"{0}",1473201897084,,1473202260170
5394,3,FALSE,"{0}",1473203147252,,1473203378548
5397,3,FALSE,"{0}",1473203256747,1473203371504,1473269956701
5398,2,FALSE,"{0}",1473203279267,1473203344855,1473269958032
5400,2,FALSE,"{2}",1473204062752,,1473204183022
5401,,FALSE,"{0}",1473202196403,1473202196404,1473208231831
5403,2,FALSE,"{2}",1473205138902,1473205239829,1473269997357
5404,3,FALSE,"{2}",1473203476339,,1473205134916
5405,2,FALSE,"{2}",1473203791383,,1473205147970
5406,,FALSE,"{0}",1473202606840,1473202606840,1473214309397
5407,,FALSE,"{0}",1473202610777,1473202610777,1473205568804
5408,,FALSE,"{0}",1473202617657,1473202617657,1473214329281
5409,2,FALSE,"{2}",1473204477492,1473204541431,1473269977562
5410,2,FALSE,"{0}",1473203832320,,1473203971465
5411,2,FALSE,"{2}",1473205573296,,1473205950989
5412,4,FALSE,"{0}",1473204330946,1473204435249,1473269989325
5413,2,FALSE,"{2}",1473205156285,,1473205601395
5415,,FALSE,"{0}",1473203154422,1473203154423,1473214318814
5416,,FALSE,"{0}",1473203178824,1473203178824,1473214294865
5417,,FALSE,"{0}",1473203216424,1473203216424,1473209123079
5419,2,FALSE,"{2}",1473205730335,1473206914529,1473269761086
5420,4,FALSE,"{0}",1473204775961,,1473205607168
5422,2,FALSE,"{0}",1473206045175,1473206242471,1473269973096
5423,4,FALSE,"{0}",1473206120534,1473206211339,1473269963649
5424,,FALSE,"{0}",1473203941928,1473203941928,1473208217582
5425,,FALSE,"{0}",1473203955365,1473203955365,1473207239375
5426,4,FALSE,"{0}",1473206343098,1473206495246,1473206499832
5427,2,FALSE,"{0}",1473206105279,1473206926412,1473269953516
5428,2,FALSE,"{0}",1473206771975,1473206843847,1473269992076
5429,,FALSE,"{0}",1473204071055,1473204071055,1473214332532
5432,3,FALSE,"{0,2}",1473206434808,1473206580740,1473269970147
5434,2,FALSE,"{2}",1473206782578,,1473207455986
5435,,FALSE,"{0}",1473204705321,1473204705321,1473208297970
5436,,FALSE,"{0}",1473204712621,1473204712621,1473214315713
5437,,FALSE,"{0}",1473204733893,1473204733893,1473207683233
5438,,FALSE,"{0}",1473204736807,1473204736807,1473214307664
5439,,FALSE,"{0}",1473204749925,1473204749925,1473214324297
5440,3,FALSE,"{0,2}",1473206937365,,1473207459323
5441,,FALSE,"{0}",1473204769909,1473204769909,1473214331014
5442,,FALSE,"{0}",1473204727025,1473204727025,1473207711417
5443,2,FALSE,"{0}",1473207609688,,1473208164921
5444,2,FALSE,"{0,2}",1473207626214,,1473208169948
5445,,FALSE,"{0}",1473204940986,1473204940986,1473207315495
5446,,FALSE,"{0}",1473204973436,1473204973436,1473214317297
5447,2,FALSE,"{0}",1473207659578,,1473208311285
5448,,FALSE,"{0}",1473205453283,1473205453283,1473214305930
5449,2,FALSE,"{3}",1473207671644,,1473208314279
5450,,FALSE,"{0}",1473205555506,1473205555506,1473214327397
5451,,FALSE,"{0}",1473205558842,1473205558842,1473214325831
5452,3,FALSE,"{0,2}",1473207689945,,1473208317440
5453,,FALSE,"{0}",1473205718706,1473205718706,1473214304333
5454,3,FALSE,"{0,3}",1473207663788,1473207670514,1473269865346
5456,,FALSE,"{0}",1473206019496,1473206019496,1473214320313
5457,6,FALSE,"{0,2}",1473207753964,,1473208322487
5458,,FALSE,"{0}",1473206283092,1473206283092,1473214312630
5459,6,FALSE,"{0}",1473207790388,,1473207888313
5460,,FALSE,"{0}",1473206842414,1473206842414,1473214321731
5461,,FALSE,"{0}",1473206846798,1473206846798,1473214335746
5462,,FALSE,"{0}",1473207242391,1473207242392,1473214310933
5463,,FALSE,"{0}",1473207470541,1473207470541,1473214296746
5464,,FALSE,"{0}",1473208198202,1473208198202,1473214334065
5465,,FALSE,"{0}",1473208206934,1473208206934,1473214314078
5466,,FALSE,"{0}",1473208223034,1473208223034,1473214292700
5467,,FALSE,"{0}",1473204708865,1473204708865,1473259788438
5468,,FALSE,"{0}",1473259804522,1473259804522,1473259808148
5469,,FALSE,"{0}",1473259810135,1473259810135,1473259821217
5470,,FALSE,"{0}",1473259814619,1473259814619,1473259817650
5471,,FALSE,"{0}",1473261836713,1473261836713,1473261871512
5474,2,FALSE,"{0}",1473266825194,,1473268725954
5476,4,TRUE,"{0}",1473268100422,1473268171642,1473268859780
5477,2,FALSE,"{0}",1473268183891,1473268407720,1473268857197
5478,6,TRUE,"{0}",1473268416104,,1473268854092
5480,3,FALSE,"{2}",1473269901693,,1473269914677
5482,5,FALSE,"{0}",1473279418970,1473279418970,1473279648402
5484,2,TRUE,"{0}",1473279942144,1473279942144,1473279943396
5487,2,TRUE,"{2}",1473289657261,1473290965655,
5488,5,TRUE,"{2}",1473281944228,1473281944245,1473295350016
5490,2,TRUE,"{3}",1473285748858,,1473286150171
5491,4,TRUE,"{3}",1473283913769,1473283913769,
5493,5,TRUE,"{0}",1473284085176,1473284085177,1473288887963
5495,2,TRUE,"{3}",1473285866408,1473285866408,
5497,4,TRUE,"{3}",1473284119409,1473284119410,
5499,3,TRUE,"{3}",1473286032098,1473286154657,1473292696217
5500,2,TRUE,"{0}",1473286501796,1473286501796,
5501,3,FALSE,"{3}",1473286227364,1473286350205,1473293488879
5502,3,TRUE,"{3}",1473285249917,1473285249918,1473290067712
5503,7,TRUE,"{3}",1473288053833,1473288161523,
5504,4,TRUE,"{3}",1473286704181,1473286704181,
5505,4,TRUE,"{0}",1473286794350,1473286801896,
5506,4,TRUE,"{3}",1473287998255,1473288480275,1473288585452
5507,2,TRUE,"{3}",1473286623327,1473286623327,1473289314485
5508,2,TRUE,"{2}",1473288124175,1473288333306,1473291903366
5509,2,TRUE,"{0}",1473287963544,1473287963545,
5510,,FALSE,"{0}",1473285856273,1473285856274,1473370004636
5511,,FALSE,"{0}",1473285860082,1473285860083,1473369999551
5512,,FALSE,"{0}",1473285869382,1473285869382,1473370023537
5513,,FALSE,"{0}",1473285880151,1473285880151,1473287006857
5514,,FALSE,"{0}",1473285884498,1473285884498,1473370007686
5515,,FALSE,"{0}",1473285945821,1473285945821,1473370009469
5516,,FALSE,"{0}",1473286182540,1473286182540,1473370011119
5517,4,FALSE,"{3}",1473286522259,1473286522259,1473291337140
5518,2,TRUE,"{0}",1473287634470,1473287634470,1473292736357
5519,,FALSE,"{0}",1473286746969,1473286746969,1473370016853
5520,,FALSE,"{0}",1473286862726,1473286862726,1473369996099
5521,,FALSE,"{0}",1473286869406,1473286869406,1473369984484
5522,,FALSE,"{0}",1473286872092,1473286872092,1473369988435
5523,,FALSE,"{0}",1473286969031,1473286969031,1473370012684
5524,3,TRUE,"{0}",1473288488606,1473288778649,
5525,2,TRUE,"{3}",1473289115410,1473289314509,
5526,10,FALSE,"{2}",1473289247262,1473289247266,
5527,,FALSE,"{0}",1473287212357,1473287212358,1473287231018
5528,7,TRUE,"{0}",1473291050249,1473291220162,
5531,,FALSE,"{0}",1473287362619,1473287362619,1473292284794
5532,6,TRUE,"{0}",1473290500435,1473290627643,
5533,,FALSE,"{0}",1473287574347,1473287574347,1473291004254
5534,2,TRUE,"{3}",1473292288288,1473292442102,
5535,,FALSE,"{0}",1473287952429,1473287952429,1473291602067
5536,2,FALSE,"{3}",1473288543177,1473288585477,1473292859822
5537,4,TRUE,"{0}",1473289795312,1473290072835,
5538,,FALSE,"{0}",1473288103613,1473288103613,1473291639185
5539,2,FALSE,"{3}",1473288561444,1473288769529,1473290762848
5540,,FALSE,"{0}",1473288189250,1473288189250,1473291651553
5541,,FALSE,"{0}",1473288192784,1473288192784,1473293749332
5542,,FALSE,"{0}",1473288199201,1473288199201,1473293745847
5543,7,TRUE,"{13}",1473290285480,1473290285488,
5544,,FALSE,"{0}",1473288543881,1473288543881,1473295142113
5545,4,TRUE,"{0}",1473289849215,1473289849215,
5546,,FALSE,"{0}",1473288582781,1473288582781,1473295120260
5547,2,FALSE,"{3}",1473288788585,1473288887985,1473293408137
5548,,FALSE,"{0}",1473288756626,1473288756626,1473293776599
5549,,FALSE,"{0}",1473288853215,1473288853216,
5550,2,FALSE,"{3}",1473289305753,1473289866452,
5551,3,FALSE,"{3}",1473289605954,1473289605954,1473296671236
5552,4,TRUE,"{3}",1473289876695,1473290018617,
5554,,FALSE,"{0}",1473289388469,1473289388469,1473290997485
5555,,FALSE,"{0}",1473289455124,1473289455125,1473292984069
5556,2,FALSE,"{0}",1473289889888,1473289980632,1473290627630
5557,6,TRUE,"{3}",1473291082850,1473291201019,1473353174672
5558,4,TRUE,"{3}",1473292317484,1473292696241,
5559,2,FALSE,"{3}",1473290114867,1473290762859,1473292091153
5560,8,TRUE,"{0}",1473292346326,1473292346326,
5561,10,TRUE,"{0}",1473292609561,1473292682366,1473292649935
5562,2,FALSE,"{3}",1473290514235,1473290631880,
5563,2,FALSE,"{3}",1473290547273,1473291031677,
5564,9,TRUE,"{3}",1473295048404,1473295350062,
5565,2,FALSE,"{3}",1473290771341,1473291035414,
5566,2,FALSE,"{3}",1473290782795,1473291337159,
5567,2,FALSE,"{3}",1473291811831,,1473292735777
5568,,FALSE,"{0}",1473290617599,1473290617599,1473290975186
5569,,FALSE,"{0}",1473290625402,1473290625402,
5570,3,FALSE,"{0}",1473291788131,1473291985850,1473355704006
5571,2,FALSE,"{0}",1473291316295,,1473291358127
5572,4,TRUE,"{0}",1473291992285,1473292091169,
5573,3,FALSE,"{0}",1473291999739,1473292206859,1473292442076
5574,2,TRUE,"{3}",1473294775454,1473294778577,1473295451122
5575,4,FALSE,"{0}",1473291599162,1473291903391,
5576,,FALSE,"{0}",1473290993954,1473290993954,1473295822118
5577,2,FALSE,"{0}",1473291537760,1473291779218,
5578,5,FALSE,"{0}",1473292263911,1473292429860,
5579,2,FALSE,"{3}",1473292751224,1473292859831,
5580,3,FALSE,"{0}",1473292342743,1473292383395,
5581,,FALSE,"{0}",1473291330871,1473291330871,1473295099793
5582,,FALSE,"{0}",1473291383007,1473291383007,1473295104295
5583,,FALSE,"{0}",1473291390638,1473291390638,
5584,2,FALSE,"{3}",1473293172693,1473293260239,
5585,,FALSE,"{0}",1473291593333,1473291593333,1473294840288
5586,,FALSE,"{0}",1473291596684,1473291596684,
5587,2,FALSE,"{3}",1473293182956,1473293408155,
5588,,FALSE,"{0}",1473291634488,1473291634489,1473295145996
5589,,FALSE,"{0}",1473291642570,1473291642571,
5590,3,FALSE,"{0}",1473292857796,1473292925464,
5591,,FALSE,"{0}",1473291680840,1473291680840,
5592,2,FALSE,"{0}",1473292622567,1473292741824,
5593,2,FALSE,"{0}",1473292643034,1473292736365,
5594,2,FALSE,"{3}",1473293203791,1473293424551,
5595,,FALSE,"{0}",1473292175576,1473292175577,1473295815481
5596,3,FALSE,"{0}",1473293263639,,1473293793766
5597,2,FALSE,"{0}",1473292653297,,1473293415488
5598,3,FALSE,"{0}",1473293433011,1473293488902,
5599,,FALSE,"{0}",1473292934774,1473292934775,
5600,,FALSE,"{0}",1473292943090,1473292943090,
5601,,FALSE,"{0}",1473292974857,1473292974857,
5602,,FALSE,"{0}",1473292978705,1473292978705,
5604,,FALSE,"{0}",1473293109646,1473293109646,
5605,,FALSE,"{0}",1473293114280,1473293114280,
5606,2,FALSE,"{0}",1473293715747,1473293784860,1473351759280
5607,2,FALSE,"{3}",1473293619034,1473294138513,
5608,2,FALSE,"{0}",1473293802100,1473294037236,
5609,,FALSE,"{0}",1473293637626,1473293637626,
5610,,FALSE,"{0}",1473293641762,1473293641762,
5613,,FALSE,"{0}",1473294022383,1473294022383,
5614,3,TRUE,"{3}",1473296671252,1473296671252,
5615,,FALSE,"{0}",1473294373750,1473294373750,1473295804032
5616,2,FALSE,"{3}",1473295294557,1473295451145,
5617,,FALSE,"{0}",1473294828887,1473294828888,
5618,,FALSE,"{0}",1473295272889,1473295272889,
5621,,FALSE,"{0}",1473295797176,1473295797176,
5622,,FALSE,"{0}",1473295809319,1473295809319,
5623,,FALSE,"{0}",1473295832852,1473295832852,
5624,,FALSE,"{0}",1473295836019,1473295836019,
5625,2,TRUE,"{0}",1473351733783,1473351759299,1473371299808
5628,2,TRUE,"{3}",1473353669824,1473353669824,1473469018920
5629,12,TRUE,"{0}",1473353174684,1473353174688,1473353669806
5631,,FALSE,"{0}",1473355728285,1473355728285,1473357017837
5632,4,TRUE,"{0}",1473358252072,1473358383995,1473358399792
5633,2,FALSE,"{0}",1473358391448,1473358399824,
5634,2,FALSE,"{0}",1473358415699,,
5637,5,FALSE,"{0}",1473364760828,1473364760828,1473366993333
5638,9,TRUE,"{13}",1473370659856,1473370659867,1473382346186
5639,13,TRUE,"{13}",1473369575081,1473369575102,1473549558057
5641,3,TRUE,"{0}",1473370645273,1473370645275,1473377274235
5643,2,TRUE,"{2}",1473371299819,1473371299819,1473372493721
5647,,FALSE,"{0}",1473370382185,1473370382186,1473370389136
5648,,FALSE,"{0}",1473370396588,1473370396588,1473370758370
5649,,FALSE,"{0}",1473370398520,1473370398520,1473370756639
5650,,FALSE,"{0}",1473370458692,1473370458692,1473370762223
5651,,FALSE,"{0}",1473370462723,1473370462723,1473370760138
5653,,FALSE,"{0}",1473370768966,1473370768966,1473374304921
5654,,FALSE,"{0}",1473370829597,1473370829597,1473399714884
5655,,FALSE,"{0}",1473370831611,1473370831611,1473399720218
5656,,FALSE,"{0}",1473370833629,1473370833629,1473399718587
5657,,FALSE,"{0}",1473370835012,1473370835012,1473399723268
5658,,FALSE,"{0}",1473370836530,1473370836530,1473399716803
5659,,FALSE,"{0}",1473370870016,1473370870016,1473375713282
5660,,FALSE,"{0}",1473371153950,1473371153950,1473374052826
5661,,FALSE,"{0}",1473371238737,1473371238737,1473371707354
5663,2,TRUE,"{13}",1473373131130,1473373131130,1473378255331
5664,3,TRUE,"{3}",1473374989431,,1473379534246
5666,,FALSE,"{0}",1473371629766,1473371629767,1473378773212
5667,,FALSE,"{0}",1473371692137,1473371692137,1473376859718
5670,2,TRUE,"{0}",1473372138097,1473372157579,1473377213888
5671,2,FALSE,"{0}",1473372185440,1473372185440,1473374429792
5672,,FALSE,"{0}",1473372066902,1473372066902,1473378224214
5673,,FALSE,"{0}",1473372152674,1473372152675,1473384371740
5674,,FALSE,"{0}",1473372156240,1473372156240,1473384373393
5676,,FALSE,"{0}",1473372226176,1473372226176,1473372992703
5677,,FALSE,"{0}",1473372231146,1473372231146,1473378597020
5679,3,FALSE,"{13}",1473372674605,1473372736018,1473452188323
5681,3,FALSE,"{13}",1473372730688,1473372730689,1473379225061
5684,,FALSE,"{0}",1473372809647,1473372809647,1473373989070
5686,,FALSE,"{0}",1473372946471,1473372946471,1473399624630
5687,2,TRUE,"{3}",1473376979704,,1473377055409
5688,,FALSE,"{0}",1473373308822,1473373308822,1473375256703
5689,,FALSE,"{0}",1473373342704,1473373342704,1473379254454
5690,,FALSE,"{0}",1473373350424,1473373350424,1473380775973
5696,,FALSE,"{0}",1473373596526,1473373596526,1473373609223
5697,,FALSE,"{0}",1473373612259,1473373612259,1473385039981
5698,,FALSE,"{0}",1473373713979,1473373713979,1473378215196
5699,,FALSE,"{0}",1473373739768,1473373739768,1473379730614
5701,2,FALSE,"{13}",1473374403163,1473374429825,1473379656259
5702,,FALSE,"{0}",1473373913371,1473373913371,1473384280801
5703,2,TRUE,"{13}",1473378255346,1473378255346,1473458797377
5704,2,TRUE,"{0}",1473378013164,1473378096136,1473460492618
5705,,FALSE,"{0}",1473374068060,1473374068060,1473379187336
5706,2,TRUE,"{0}",1473376606637,1473376606638,1473542752147
5709,,FALSE,"{0}",1473374152633,1473374152634,1473379572671
5710,,FALSE,"{0}",1473374157055,1473374157055,1473377895427
5711,7,TRUE,"{0}",1473377704620,1473377704621,1474070460073
5712,,FALSE,"{0}",1473374255752,1473374255753,1473379532788
5713,3,FALSE,"{13}",1473375229706,1473375277748,1473375388729
5715,,FALSE,"{0}",1473374366956,1473374366956,1473399666130
5716,,FALSE,"{0}",1473374369560,1473374369560,1473380541842
5717,,FALSE,"{0}",1473374414245,1473374414245,1473382308597
5718,,FALSE,"{0}",1473374432267,1473374432267,1473383212587
5719,,FALSE,"{0}",1473374433993,1473374433993,1473377619627
5720,,FALSE,"{0}",1473374515164,1473374515164,1473388160250
5721,,FALSE,"{0}",1473374620356,1473374620356,1473374821883
5722,,FALSE,"{0}",1473374625091,1473374625091,1473378376357
5724,,FALSE,"{0}",1473374678997,1473374678997,1473377924411
5725,,FALSE,"{0}",1473374681148,1473374681148,1473377926810
5726,,FALSE,"{0}",1473374681208,1473374681208,1473399661636
5727,,FALSE,"{0}",1473374752615,1473374752616,1473377691347
5728,,FALSE,"{0}",1473374768181,1473374768181,1473378000934
5729,,FALSE,"{0}",1473374810435,1473374810435,1473375511706
5730,5,TRUE,"{0}",1473375388745,1473375388745,1473463134760
5731,,FALSE,"{0}",1473374833734,1473374833734,1473380758688
5733,,FALSE,"{0}",1473374911305,1473374911305,1473374951907
5735,,FALSE,"{0}",1473375033581,1473375033582,1473379543472
5736,,FALSE,"{0}",1473375117349,1473375117349,1473379125232
5737,3,FALSE,"{0,9}",1473375407714,1473375407714,1473380212526
5739,,FALSE,"{0}",1473375238974,1473375238974,1473375614159
5740,,FALSE,"{0}",1473375241556,1473375241557,1473375615583
5741,,FALSE,"{0}",1473375243071,1473375243071,1473375616824
5743,,FALSE,"{0}",1473375364979,1473375364979,1473382723012
5746,,FALSE,"{0}",1473375391801,1473375391801,1473375401848
5747,,FALSE,"{0}",1473375430501,1473375430502,1473379118269
5748,2,FALSE,"{0}",1473375586226,1473375656634,1473547693731
5750,8,TRUE,"{0}",1473379105876,1473379105888,1473460668777
5751,,FALSE,"{0}",1473375618313,1473375618313,1473382038442
5754,,FALSE,"{0}",1473375666662,1473375666662,1473382544869
5755,,FALSE,"{0}",1473375674910,1473375674910,1473380241036
5756,,FALSE,"{0}",1473375714351,1473375714351,1473388377078
5757,5,FALSE,"{3}",1473375791773,,1473375922876
5760,4,FALSE,"{13}",1473377162625,1473377213904,1473452181127
5762,7,TRUE,"{3}",1473379123727,,1473379227033
5763,2,FALSE,"{13}",1473379157866,,1473379364160
5765,,FALSE,"{0}",1473376051783,1473376051783,1473383871225
5766,,FALSE,"{0}",1473376053581,1473376053581,1473383872824
5769,,FALSE,"{0}",1473376124921,1473376124921,1473387844639
5770,,FALSE,"{0}",1473376126902,1473376126902,1473388373928
5771,2,TRUE,"{0}",1473379073598,,1473379446506
5772,2,FALSE,"{3}",1473376210476,,1473376272180
5773,,FALSE,"{0}",1473376138992,1473376138993,1473387841653
5774,5,FALSE,"{0}",1473377835681,1473377835681,1473382078778
5775,,FALSE,"{0}",1473376320703,1473376320704,1473382070568
5776,2,FALSE,"{3}",1473376355658,,1473376480678
5777,3,FALSE,"{0}",1473377425415,1473377481285,1473545040986
5779,,FALSE,"{0}",1473376579858,1473376579858,1473382039743
5780,,FALSE,"{0}",1473376584255,1473376584255,1473376867336
5781,2,FALSE,"{0}",1473376735750,1473376763949,1473467437859
5783,2,FALSE,"{0}",1473377274249,1473377274249,1473463905311
5789,2,FALSE,"{0}",1473377771774,1473377771774,1473464363953
5791,5,FALSE,"{0}",1473378346821,,1473378848030
5793,2,FALSE,"{0}",1473377968785,1473377968785,1473462050491
5794,,FALSE,"{0}",1473377294028,1473377294028,1473382034994
5795,,FALSE,"{0}",1473377295645,1473377295645,1473382036944
5800,,FALSE,"{0}",1473377473355,1473377473355,1473380913646
5803,2,TRUE,"{3}",1473379133197,,1473379377487
5805,3,FALSE,"{0}",1473378144589,1473378144589,1473547983856
5807,2,TRUE,"{0}",1473379594811,,1473379755859
5808,3,FALSE,"{0}",1473380072111,1473380072111,1473385403253
5809,11,FALSE,"{0}",1473378238296,,1473379037731
5810,2,FALSE,"{0}",1473378220700,1473378469200,1473452095293
5811,,FALSE,"{0}",1473377978836,1473377978836,1473384003199
5813,2,FALSE,"{13,0}",1473378493207,1473378493207,1473553373126
5814,4,FALSE,"{0}",1473378717352,1473378814439,1473542741198
5816,4,FALSE,"{0}",1473378602297,1473378809672,1473464316727
5817,3,FALSE,"{0}",1473378725422,1473378747362,1473467400091
5818,,FALSE,"{0}",1473378277337,1473378277337,1473386693426
5819,3,FALSE,"{0}",1473379148196,1473379225077,1473379789320
5820,,FALSE,"{0}",1473378317842,1473378317843,1473378406509
5821,2,TRUE,"{2}",1473379988626,,1473380535465
5822,,FALSE,"{0}",1473378379159,1473378379160,1473383544253
5823,2,FALSE,"{0}",1473379205017,1473379359170,1473465042910
5824,2,FALSE,"{0}",1473378617674,,1473378682093
5826,4,FALSE,"{0,9}",1473379874771,1473379874771,1473384376134
5827,2,FALSE,"{13}",1473379179416,1473379218832,1473549702883
5828,,FALSE,"{0}",1473378765912,1473378765912,1473383210524
5829,,FALSE,"{0}",1473378768131,1473378768131,1473387836255
5830,2,FALSE,"{0}",1473379154096,1473379401715,1473465711699
5831,2,FALSE,"{0}",1473379480528,,1473379585866
5832,2,FALSE,"{0}",1473379402167,,1473379656267
5833,,FALSE,"{0}",1473378867391,1473378867391,1473383999872
5834,2,FALSE,"{0}",1473379408618,1473379789335,1473467520597
5835,,FALSE,"{0}",1473378969679,1473378969679,1473384459045
5837,4,FALSE,"{0}",1473379376399,1473379421947,1473464582618
5838,4,FALSE,"{0}",1473379164491,,1473379441075
5839,2,FALSE,"{0}",1473379771157,1473379923011,1473468374969
5841,,FALSE,"{0}",1473379096350,1473379096351,1473388391178
5842,3,FALSE,"{0}",1473379656272,1473379656272,1474067513408
5844,,FALSE,"{0}",1473379317378,1473379317378,1473382311983
5846,4,TRUE,"{0}",1473379915469,1473379965552,1473464504467
5847,2,FALSE,"{0}",1473379820366,1473379872182,1473542748949
5849,,FALSE,"{0}",1473379599577,1473379599578,1473387876207
5850,7,FALSE,"{0}",1473379685374,,1473379961200
5852,,FALSE,"{0}",1473379854493,1473379854493,1473385712080
5853,44,FALSE,"{0,9}",1473380602145,1473380602146,1473387850959
5854,,FALSE,"{0}",1473379930970,1473379930970,1473399617051
5855,2,TRUE,"{3}",1473382941129,,1473383350509
5857,,FALSE,"{0}",1473380069904,1473380069904,1473387839408
5858,,FALSE,"{0}",1473380073087,1473380073088,1473384927305
5859,,FALSE,"{0}",1473380178206,1473380178206,1473388132017
5862,,FALSE,"{0}",1473380494929,1473380494929,1473388699202
5865,,FALSE,"{0}",1473380858298,1473380858298,1473383362060
5867,,FALSE,"{0}",1473380874749,1473380874749,1473386010932
5871,4,FALSE,"{0}",1473381667166,1473381667166,1473388705901
5872,,FALSE,"{0}",1473381306902,1473381306902,1473383665395
5873,2,FALSE,"{0}",1473381541957,1473381541957,1473384482481
5877,6,FALSE,"{0}",1473382078786,1473382078787,1473542750546
5878,,FALSE,"{0}",1473381478741,1473381478741,1473386275262
5880,2,FALSE,"{0}",1473381995720,1473381995720,1473382714694
5883,,FALSE,"{0}",1473381973193,1473381973194,1473385687466
5884,,FALSE,"{0}",1473382148790,1473382148791,1473383877091
5885,,FALSE,"{0}",1473382150405,1473382150405,1473388365678
5887,5,TRUE,"{0}",1473382346207,1473382346207,1473461313619
5888,2,FALSE,"{3}",1473382592291,,1473382941121
5889,,FALSE,"{0}",1473382547565,1473382547565,1473382700861
5891,,FALSE,"{0}",1473382656477,1473382656477,1473385689914
5892,,FALSE,"{0}",1473382711280,1473382711280,1473399698481
5893,,FALSE,"{0}",1473382720451,1473382720451,1473384484014
5894,,FALSE,"{0}",1473382839386,1473382839387,1473387662768
5895,,FALSE,"{0}",1473382865370,1473382865370,1473383011058
5896,,FALSE,"{0}",1473382880522,1473382880523,1473384489346
5897,,FALSE,"{0}",1473383201177,1473383201178,1473384929721
5898,,FALSE,"{0}",1473383252290,1473383252291,1473386970273
5899,,FALSE,"{0}",1473383274864,1473383274864,1473386250027
5901,,FALSE,"{0}",1473383513707,1473383513708,1473387833791
5902,,FALSE,"{0}",1473383515657,1473383515657,1473387832021
5903,,FALSE,"{0}",1473383698586,1473383698586,1473383761599
